shipment_id,vehicle_id,gps_timestamp,current_latitude,current_longitude,gps_status,estimated_remaining_km
S039,V001,2026-03-30 07:44:00,49.89322,5.98863,Stopped,128
S040,V005,2026-03-30 06:10:00,49.72485,6.18506,On Route,259
S040,V005,2026-03-30 06:21:00,49.72467,6.18555,Stopped,258
S040,V005,2026-03-30 06:31:00,49.72155,6.17977,On Route,250
S040,V005,2026-03-30 06:43:00,49.71927,6.17555,On Route,237
S040,V005,2026-03-30 06:52:00,49.71792,6.17304,On Route,231
S040,V005,2026-03-30 07:00:00,49.71451,6.16672,Delayed,213
S040,V005,2026-03-30 07:08:00,49.71124,6.16066,On Route,198
S040,V005,2026-03-30 07:20:00,49.70887,6.15627,On Route,179
S040,V005,2026-03-30 07:31:00,49.70651,6.15189,Delayed,172
S040,V005,2026-03-30 07:41:00,49.70646,6.15163,Stopped,170
S041,V001,2026-03-30 06:11:00,49.53014,5.99676,Delayed,262
S041,V001,2026-03-30 06:22:00,49.53696,5.99937,On Route,246
S041,V001,2026-03-30 06:36:00,49.53908,6.00018,Delayed,240
S041,V001,2026-03-30 06:47:00,49.53877,6.00024,Stopped,240
S041,V001,2026-03-30 07:02:00,49.53872,6.00029,Stopped,238
S041,V001,2026-03-30 07:12:00,49.53834,6.00076,Stopped,237
S041,V001,2026-03-30 07:19:00,49.54334,6.00267,Delayed,221
S041,V001,2026-03-30 07:32:00,49.54858,6.00467,On Route,204
S041,V001,2026-03-30 07:42:00,49.55071,6.00548,On Route,195
S041,V001,2026-03-30 07:56:00,49.55549,6.0073,Delayed,186
S042,V009,2026-03-30 06:12:00,49.56973,6.4317,Stopped,224
S042,V009,2026-03-30 06:22:00,49.56979,6.43167,Stopped,224
S042,V009,2026-03-30 06:36:00,49.57078,6.42571,Delayed,206
S042,V009,2026-03-30 06:50:00,49.57189,6.41902,Delayed,201
S042,V009,2026-03-30 06:55:00,49.57248,6.41548,Delayed,189
S042,V009,2026-03-30 07:09:00,49.57246,6.4155,Stopped,187
S042,V009,2026-03-30 07:14:00,49.57293,6.41265,Delayed,175
S042,V009,2026-03-30 07:26:00,49.57338,6.41226,Stopped,175
S042,V009,2026-03-30 07:34:00,49.57412,6.40781,Delayed,157
S042,V009,2026-03-30 07:39:00,49.57494,6.40287,Delayed,137
S043,V003,2026-03-30 06:13:00,49.76666,6.05837,Delayed,227
S043,V003,2026-03-30 06:27:00,49.77165,6.05665,Delayed,214
S043,V003,2026-03-30 06:36:00,49.77463,6.05562,Delayed,202
S043,V003,2026-03-30 06:45:00,49.77443,6.05606,Stopped,201
S043,V003,2026-03-30 06:57:00,49.77414,6.05627,Stopped,200
S043,V003,2026-03-30 07:06:00,49.77921,6.05451,Delayed,187
S043,V003,2026-03-30 07:17:00,49.78435,6.05273,On Route,170
S043,V003,2026-03-30 07:26:00,49.79165,6.05021,Delayed,161
S043,V003,2026-03-30 07:36:00,49.79517,6.04899,On Route,154
S043,V003,2026-03-30 07:44:00,49.80078,6.04704,Delayed,134
S044,V004,2026-03-30 06:15:00,49.91422,5.77087,Stopped,177
S044,V004,2026-03-30 06:26:00,49.91394,5.7706,Stopped,177
S044,V004,2026-03-30 06:41:00,49.90764,5.77065,Delayed,169
S044,V004,2026-03-30 06:52:00,49.90561,5.77067,On Route,159
S044,V004,2026-03-30 07:07:00,49.90604,5.77105,Stopped,158
S044,V004,2026-03-30 07:17:00,49.89951,5.77108,On Route,144
S044,V004,2026-03-30 07:32:00,49.89363,5.7711,Delayed,137
S044,V004,2026-03-30 07:39:00,49.89336,5.77134,Stopped,137
S044,V004,2026-03-30 07:44:00,49.88607,5.77136,Delayed,127
S044,V004,2026-03-30 07:53:00,49.87934,5.77138,Delayed,117
S045,V001,2026-03-30 06:07:00,49.50556,6.07584,Delayed,202
S045,V001,2026-03-30 06:17:00,49.50553,6.07553,Stopped,202
S045,V001,2026-03-30 06:24:00,49.50628,6.08188,On Route,189
S045,V001,2026-03-30 06:38:00,49.50703,6.08825,On Route,175
S045,V001,2026-03-30 06:49:00,49.50729,6.08793,Stopped,173
S045,V001,2026-03-30 07:00:00,49.50788,6.09299,Delayed,166
S045,V001,2026-03-30 07:10:00,49.50748,6.09347,Stopped,165
S045,V001,2026-03-30 07:18:00,49.50772,6.09549,On Route,148
S045,V001,2026-03-30 07:27:00,49.50849,6.10197,Delayed,133
S045,V001,2026-03-30 07:37:00,49.50871,6.10148,Stopped,131
S046,V004,2026-03-30 06:09:00,49.53133,5.61842,Stopped,276
S046,V004,2026-03-30 06:16:00,49.53356,5.62365,Delayed,264
S046,V004,2026-03-30 06:27:00,49.5347,5.62634,Delayed,248
S046,V004,2026-03-30 06:42:00,49.53475,5.62631,Stopped,246
S046,V004,2026-03-30 06:55:00,49.53732,5.63235,On Route,239
S046,V004,2026-03-30 07:01:00,49.53934,5.63711,Delayed,223
S046,V004,2026-03-30 07:09:00,49.53896,5.63744,Stopped,221
S046,V004,2026-03-30 07:21:00,49.53899,5.6371,Stopped,219
S046,V004,2026-03-30 07:27:00,49.54138,5.6427,On Route,199
S046,V004,2026-03-30 07:40:00,49.54132,5.64225,Stopped,199
S047,V007,2026-03-30 06:08:00,49.72841,5.56126,Delayed,150
S047,V007,2026-03-30 06:14:00,49.72799,5.56119,Stopped,148
S047,V007,2026-03-30 06:26:00,49.72848,5.56162,Stopped,148
S047,V007,2026-03-30 06:33:00,49.72849,5.56534,On Route,138
S047,V007,2026-03-30 06:43:00,49.72897,5.56549,Stopped,137
S047,V007,2026-03-30 06:54:00,49.72899,5.57018,Delayed,120
S047,V007,2026-03-30 07:09:00,49.729,5.57628,On Route,111
S047,V007,2026-03-30 07:22:00,49.72901,5.57899,Delayed,94
S047,V007,2026-03-30 07:27:00,49.72903,5.58536,On Route,82
S047,V007,2026-03-30 07:42:00,49.72905,5.59323,On Route,63
S048,V009,2026-03-30 06:05:00,49.70966,5.88129,Delayed,181
S048,V009,2026-03-30 06:13:00,49.70958,5.88155,Stopped,181
S048,V009,2026-03-30 06:25:00,49.70774,5.88309,On Route,175
S048,V009,2026-03-30 06:30:00,49.70791,5.88346,Stopped,175
S048,V009,2026-03-30 06:35:00,49.70434,5.88642,Delayed,164
S048,V009,2026-03-30 06:43:00,49.70047,5.88963,On Route,150
S048,V009,2026-03-30 06:53:00,49.70055,5.8897,Stopped,148
S048,V009,2026-03-30 07:08:00,49.69761,5.89213,On Route,139
S048,V009,2026-03-30 07:21:00,49.69734,5.89193,Stopped,139
S048,V009,2026-03-30 07:36:00,49.69771,5.89235,Stopped,137
S049,V007,2026-03-30 06:09:00,49.77774,5.5468,Stopped,247
S049,V007,2026-03-30 06:17:00,49.7772,5.54986,Delayed,227
S049,V007,2026-03-30 06:29:00,49.77654,5.5536,On Route,218
S049,V007,2026-03-30 06:42:00,49.7756,5.55889,On Route,200
S049,V007,2026-03-30 06:52:00,49.77524,5.55864,Stopped,200
S049,V007,2026-03-30 06:58:00,49.77482,5.55859,Stopped,199
S049,V007,2026-03-30 07:09:00,49.77504,5.55828,Stopped,198
S049,V007,2026-03-30 07:17:00,49.77515,5.55782,Stopped,198
S049,V007,2026-03-30 07:25:00,49.77537,5.55788,Stopped,197
S049,V007,2026-03-30 07:33:00,49.77471,5.56164,Delayed,192
S050,V004,2026-03-30 06:13:00,49.98114,5.61702,Stopped,212
S050,V004,2026-03-30 06:25:00,49.98149,5.62366,Delayed,195
S050,V004,2026-03-30 06:38:00,49.98163,5.62347,Stopped,194
S050,V004,2026-03-30 06:48:00,49.98188,5.62826,Delayed,174
S050,V004,2026-03-30 06:53:00,49.98209,5.63248,On Route,156
S050,V004,2026-03-30 07:02:00,49.98246,5.63272,Stopped,156
S050,V004,2026-03-30 07:11:00,49.98289,5.6328,Stopped,155
S050,V004,2026-03-30 07:22:00,49.98305,5.63598,On Route,143
S050,V004,2026-03-30 07:37:00,49.98338,5.63597,Stopped,141
S050,V004,2026-03-30 07:52:00,49.98355,5.63951,Delayed,121
S051,V008,2026-03-30 06:13:00,49.73013,6.22968,Delayed,283
S051,V008,2026-03-30 06:28:00,49.72949,6.22268,On Route,276
S051,V008,2026-03-30 06:35:00,49.72889,6.21612,On Route,258
S051,V008,2026-03-30 06:43:00,49.72862,6.21632,Stopped,258
S051,V008,2026-03-30 06:58:00,49.72858,6.21588,Stopped,256
S051,V008,2026-03-30 07:03:00,49.72899,6.21604,Stopped,256
S051,V008,2026-03-30 07:12:00,49.72904,6.21556,Stopped,254
S051,V008,2026-03-30 07:27:00,49.72952,6.21507,Stopped,252
S051,V008,2026-03-30 07:33:00,49.72889,6.20827,Delayed,242
S051,V008,2026-03-30 07:41:00,49.72841,6.20314,On Route,230
S052,V010,2026-03-30 06:08:00,49.76182,6.31067,Delayed,233
S052,V010,2026-03-30 06:23:00,49.76002,6.30484,Delayed,226
S052,V010,2026-03-30 06:34:00,49.76028,6.30444,Stopped,225
S052,V010,2026-03-30 06:41:00,49.76025,6.30457,Stopped,223
S052,V010,2026-03-30 06:56:00,49.75877,6.2998,On Route,205
S052,V010,2026-03-30 07:09:00,49.75717,6.29465,Delayed,197
S052,V010,2026-03-30 07:18:00,49.75617,6.29142,On Route,177
S052,V010,2026-03-30 07:31:00,49.75393,6.28421,On Route,164
S052,V010,2026-03-30 07:36:00,49.75409,6.28389,Stopped,163
S052,V010,2026-03-30 07:42:00,49.75245,6.27862,On Route,146
S053,V005,2026-03-30 06:06:00,49.58516,5.74221,Delayed,279
S053,V005,2026-03-30 06:17:00,49.58541,5.74206,Stopped,279
S053,V005,2026-03-30 06:31:00,49.59183,5.74491,On Route,264
S053,V005,2026-03-30 06:36:00,49.59229,5.7448,Stopped,263
S053,V005,2026-03-30 06:44:00,49.59206,5.7453,Stopped,262
S053,V005,2026-03-30 06:55:00,49.59693,5.74745,Delayed,245
S053,V005,2026-03-30 07:01:00,49.60249,5.74991,On Route,228
S053,V005,2026-03-30 07:07:00,49.60228,5.74965,Stopped,228
S053,V005,2026-03-30 07:18:00,49.60496,5.75084,Delayed,219
S053,V005,2026-03-30 07:23:00,49.60876,5.75252,Delayed,212
S054,V005,2026-03-30 06:06:00,49.72105,6.25617,Delayed,242
S054,V005,2026-03-30 06:20:00,49.72043,6.25371,On Route,235
S054,V005,2026-03-30 06:29:00,49.72071,6.25407,Stopped,235
S054,V005,2026-03-30 06:42:00,49.71965,6.24988,Delayed,228
S054,V005,2026-03-30 06:57:00,49.71831,6.24462,On Route,218
S054,V005,2026-03-30 07:06:00,49.71756,6.24169,Delayed,205
S054,V005,2026-03-30 07:13:00,49.71634,6.23689,Delayed,198
S054,V005,2026-03-30 07:25:00,49.71544,6.23334,Delayed,184
S054,V005,2026-03-30 07:40:00,49.71441,6.22931,On Route,172
S054,V005,2026-03-30 07:52:00,49.71304,6.22391,Delayed,161
S055,V002,2026-03-30 06:15:00,49.56846,5.51135,Delayed,229
S055,V002,2026-03-30 06:23:00,49.5681,5.51117,Stopped,227
S055,V002,2026-03-30 06:33:00,49.5687,5.51501,Delayed,210
S055,V002,2026-03-30 06:47:00,49.56968,5.52134,Delayed,190
S055,V002,2026-03-30 06:58:00,49.5703,5.52525,On Route,177
S055,V002,2026-03-30 07:12:00,49.57071,5.5279,Delayed,166
S055,V002,2026-03-30 07:24:00,49.57039,5.52817,Stopped,166
S055,V002,2026-03-30 07:30:00,49.5701,5.52847,Stopped,164
S055,V002,2026-03-30 07:45:00,49.57104,5.53443,Delayed,155
S055,V002,2026-03-30 07:56:00,49.57157,5.53784,Delayed,146
S056,V007,2026-03-30 06:13:00,49.5369,6.49024,Stopped,278
S056,V007,2026-03-30 06:28:00,49.53704,6.48982,Stopped,278
S056,V007,2026-03-30 06:42:00,49.53689,6.48997,Stopped,278
S056,V007,2026-03-30 06:53:00,49.53707,6.48987,Stopped,277
S056,V007,2026-03-30 07:01:00,49.53774,6.48792,On Route,264
S056,V007,2026-03-30 07:15:00,49.53799,6.48798,Stopped,262
S056,V007,2026-03-30 07:27:00,49.53951,6.48355,On Route,245
S056,V007,2026-03-30 07:32:00,49.5396,6.48356,Stopped,244
S056,V007,2026-03-30 07:38:00,49.54045,6.48107,Delayed,226
S056,V007,2026-03-30 07:48:00,49.54272,6.47446,On Route,217
S057,V005,2026-03-30 06:10:00,49.6728,6.27807,Delayed,155
S057,V005,2026-03-30 06:15:00,49.67356,6.27434,On Route,147
S057,V005,2026-03-30 06:23:00,49.67474,6.26857,Delayed,137
S057,V005,2026-03-30 06:34:00,49.67441,6.26823,Stopped,135
S057,V005,2026-03-30 06:49:00,49.67509,6.26491,Delayed,118
S057,V005,2026-03-30 07:00:00,49.67572,6.26186,On Route,100
S057,V005,2026-03-30 07:12:00,49.67701,6.25556,On Route,89
S057,V005,2026-03-30 07:20:00,49.67694,6.25507,Stopped,89
S057,V005,2026-03-30 07:34:00,49.67825,6.24869,Delayed,82
S057,V005,2026-03-30 07:44:00,49.67962,6.24203,On Route,72
S058,V006,2026-03-30 06:10:00,49.59843,5.61385,Stopped,230
S058,V006,2026-03-30 06:25:00,49.6022,5.61983,Delayed,220
S058,V006,2026-03-30 06:31:00,49.6025,5.62025,Stopped,218
S058,V006,2026-03-30 06:37:00,49.60213,5.61987,Stopped,217
S058,V006,2026-03-30 06:50:00,49.6044,5.62345,On Route,208
S058,V006,2026-03-30 07:04:00,49.6068,5.62727,Delayed,199
S058,V006,2026-03-30 07:19:00,49.60922,5.6311,Delayed,179
S058,V006,2026-03-30 07:32:00,49.60942,5.63125,Stopped,179
S058,V006,2026-03-30 07:39:00,49.61205,5.63543,On Route,170
S058,V006,2026-03-30 07:49:00,49.61581,5.64139,Delayed,164
S059,V001,2026-03-30 06:12:00,49.74147,5.70118,Delayed,258
S059,V001,2026-03-30 06:20:00,49.74106,5.70416,Delayed,253
S059,V001,2026-03-30 06:33:00,49.74077,5.70633,Delayed,241
S059,V001,2026-03-30 06:47:00,49.74036,5.70931,Delayed,222
S059,V001,2026-03-30 06:53:00,49.74063,5.70931,Stopped,220
S059,V001,2026-03-30 07:06:00,49.74024,5.70958,Stopped,219
S059,V001,2026-03-30 07:19:00,49.73935,5.71608,On Route,200
S059,V001,2026-03-30 07:34:00,49.73827,5.72395,On Route,192
S059,V001,2026-03-30 07:46:00,49.73776,5.7277,On Route,186
S059,V001,2026-03-30 07:58:00,49.7372,5.73175,Delayed,179
S060,V002,2026-03-30 06:07:00,49.88793,5.73687,Stopped,237
S060,V002,2026-03-30 06:21:00,49.88827,5.74375,On Route,231
S060,V002,2026-03-30 06:31:00,49.88852,5.74893,Delayed,221
S060,V002,2026-03-30 06:46:00,49.88832,5.74901,Stopped,219
S060,V002,2026-03-30 06:51:00,49.88846,5.75182,On Route,201
S060,V002,2026-03-30 06:58:00,49.88882,5.75901,Delayed,192
S060,V002,2026-03-30 07:06:00,49.88896,5.76188,On Route,177
S060,V002,2026-03-30 07:15:00,49.88886,5.76153,Stopped,175
S060,V002,2026-03-30 07:21:00,49.88877,5.76148,Stopped,173
S060,V002,2026-03-30 07:31:00,49.88903,5.76657,Delayed,160
S061,V008,2026-03-30 06:10:00,49.9756,5.82742,Stopped,171
S061,V008,2026-03-30 06:18:00,49.97067,5.83207,On Route,154
S061,V008,2026-03-30 06:27:00,49.96561,5.83683,Delayed,134
S061,V008,2026-03-30 06:40:00,49.96053,5.84161,Delayed,119
S061,V008,2026-03-30 06:55:00,49.96016,5.84196,Stopped,118
S061,V008,2026-03-30 07:00:00,49.95851,5.84352,On Route,99
S061,V008,2026-03-30 07:12:00,49.95299,5.84872,On Route,89
S061,V008,2026-03-30 07:20:00,49.95153,5.85009,Delayed,71
S061,V008,2026-03-30 07:27:00,49.95194,5.85047,Stopped,70
S061,V008,2026-03-30 07:36:00,49.95008,5.85223,Delayed,54
S062,V002,2026-03-30 06:06:00,49.68612,6.40353,Stopped,226
S062,V002,2026-03-30 06:13:00,49.68572,6.40325,Stopped,226
S062,V002,2026-03-30 06:18:00,49.68544,6.40343,Stopped,226
S062,V002,2026-03-30 06:25:00,49.68529,6.40305,Stopped,225
S062,V002,2026-03-30 06:31:00,49.68481,6.40067,Delayed,208
S062,V002,2026-03-30 06:40:00,49.68511,6.40027,Stopped,207
S062,V002,2026-03-30 06:55:00,49.68426,6.39606,On Route,198
S062,V002,2026-03-30 07:09:00,49.6839,6.39609,Stopped,198
S062,V002,2026-03-30 07:24:00,49.68356,6.39595,Stopped,198
S062,V002,2026-03-30 07:36:00,49.68321,6.39586,Stopped,196
S063,V004,2026-03-30 06:07:00,49.54772,5.6069,Delayed,233
S063,V004,2026-03-30 06:15:00,49.54978,5.60992,On Route,226
S063,V004,2026-03-30 06:20:00,49.54988,5.61014,Stopped,225
S063,V004,2026-03-30 06:33:00,49.55026,5.60985,Stopped,223
S063,V004,2026-03-30 06:48:00,49.5539,5.61522,On Route,209
S063,V004,2026-03-30 07:00:00,49.55767,5.62076,On Route,197
S063,V004,2026-03-30 07:15:00,49.55918,5.62297,Delayed,177
S063,V004,2026-03-30 07:25:00,49.55875,5.62336,Stopped,177
S063,V004,2026-03-30 07:35:00,49.56032,5.62567,Delayed,159
S063,V004,2026-03-30 07:40:00,49.5605,5.62593,Stopped,159
S064,V010,2026-03-30 06:11:00,49.53355,5.7624,Stopped,250
S064,V010,2026-03-30 06:25:00,49.53346,5.76254,Stopped,248
S064,V010,2026-03-30 06:31:00,49.53321,5.75888,On Route,234
S064,V010,2026-03-30 06:44:00,49.53363,5.75936,Stopped,234
S064,V010,2026-03-30 06:53:00,49.53333,5.75502,Delayed,227
S064,V010,2026-03-30 06:58:00,49.53327,5.75548,Stopped,227
S064,V010,2026-03-30 07:04:00,49.5331,5.75296,On Route,209
S064,V010,2026-03-30 07:13:00,49.53271,5.7473,Delayed,203
S064,V010,2026-03-30 07:18:00,49.53295,5.74754,Stopped,203
S064,V010,2026-03-30 07:28:00,49.53259,5.74706,Stopped,202
S065,V009,2026-03-30 06:10:00,49.759,6.32278,Stopped,218
S065,V009,2026-03-30 06:19:00,49.758,6.31929,Delayed,211
S065,V009,2026-03-30 06:31:00,49.75847,6.31941,Stopped,210
S065,V009,2026-03-30 06:38:00,49.75833,6.31941,Stopped,208
S065,V009,2026-03-30 06:52:00,49.75752,6.31659,Delayed,200
S065,V009,2026-03-30 06:57:00,49.75774,6.31631,Stopped,198
S065,V009,2026-03-30 07:05:00,49.75576,6.30944,On Route,193
S065,V009,2026-03-30 07:12:00,49.75442,6.3048,On Route,176
S065,V009,2026-03-30 07:25:00,49.75232,6.29751,On Route,170
S065,V009,2026-03-30 07:33:00,49.75256,6.29743,Stopped,169
S066,V007,2026-03-30 06:13:00,49.9581,5.81949,Stopped,180
S066,V007,2026-03-30 06:25:00,49.95674,5.82709,On Route,173
S066,V007,2026-03-30 06:35:00,49.95557,5.83363,Delayed,159
S066,V007,2026-03-30 06:45:00,49.95463,5.83886,On Route,154
S066,V007,2026-03-30 06:59:00,49.95397,5.84256,On Route,140
S066,V007,2026-03-30 07:07:00,49.95313,5.84726,On Route,120
S066,V007,2026-03-30 07:14:00,49.95353,5.84752,Stopped,120
S066,V007,2026-03-30 07:22:00,49.95218,5.855,On Route,115
S066,V007,2026-03-30 07:32:00,49.95203,5.85534,Stopped,115
S066,V007,2026-03-30 07:41:00,49.95086,5.86179,On Route,98
S067,V002,2026-03-30 06:13:00,49.60238,6.48266,Stopped,186
S067,V002,2026-03-30 06:25:00,49.60846,6.48144,Delayed,170
S067,V002,2026-03-30 06:40:00,49.60805,6.48104,Stopped,170
S067,V002,2026-03-30 06:51:00,49.61045,6.48057,Delayed,164
S067,V002,2026-03-30 07:01:00,49.61091,6.48031,Stopped,163
S067,V002,2026-03-30 07:11:00,49.61701,6.47913,Delayed,148
S067,V002,2026-03-30 07:19:00,49.62057,6.47844,Delayed,141
S067,V002,2026-03-30 07:26:00,49.62713,6.47718,On Route,133
S067,V002,2026-03-30 07:36:00,49.63006,6.47661,On Route,114
S067,V002,2026-03-30 07:44:00,49.63274,6.47609,Delayed,98
S068,V008,2026-03-30 06:07:00,49.65435,5.76455,Stopped,226
S068,V008,2026-03-30 06:18:00,49.6502,5.75985,On Route,210
S068,V008,2026-03-30 06:23:00,49.64975,5.75965,Stopped,210
S068,V008,2026-03-30 06:29:00,49.64504,5.7543,Delayed,198
S068,V008,2026-03-30 06:35:00,49.64332,5.75234,Delayed,189
S068,V008,2026-03-30 06:42:00,49.64175,5.75056,On Route,177
S068,V008,2026-03-30 06:57:00,49.63717,5.74535,On Route,161
S068,V008,2026-03-30 07:06:00,49.6376,5.74493,Stopped,159
S068,V008,2026-03-30 07:14:00,49.63619,5.74334,On Route,152
S068,V008,2026-03-30 07:20:00,49.63613,5.74297,Stopped,151
S069,V001,2026-03-30 06:07:00,49.97109,5.55281,Delayed,233
S069,V001,2026-03-30 06:16:00,49.97101,5.5561,Delayed,223
S069,V001,2026-03-30 06:21:00,49.9709,5.56078,Delayed,214
S069,V001,2026-03-30 06:33:00,49.97102,5.56052,Stopped,213
S069,V001,2026-03-30 06:38:00,49.97084,5.56782,Delayed,193
S069,V001,2026-03-30 06:49:00,49.97076,5.57149,On Route,184
S069,V001,2026-03-30 07:04:00,49.97061,5.57735,On Route,172
S069,V001,2026-03-30 07:14:00,49.97091,5.57784,Stopped,170
S069,V001,2026-03-30 07:24:00,49.97078,5.5831,Delayed,150
S069,V001,2026-03-30 07:29:00,49.97078,5.58299,Stopped,150
S070,V006,2026-03-30 06:07:00,49.79842,5.52939,Stopped,270
S070,V006,2026-03-30 06:16:00,49.79978,5.5326,On Route,258
S070,V006,2026-03-30 06:24:00,49.8001,5.53301,Stopped,258
S070,V006,2026-03-30 06:31:00,49.80044,5.53331,Stopped,257
S070,V006,2026-03-30 06:41:00,49.80178,5.53646,On Route,242
S070,V006,2026-03-30 06:55:00,49.8013,5.53666,Stopped,240
S070,V006,2026-03-30 07:07:00,49.80341,5.54161,On Route,229
S070,V006,2026-03-30 07:12:00,49.80322,5.5416,Stopped,229
S070,V006,2026-03-30 07:25:00,49.80542,5.54676,On Route,224
S070,V006,2026-03-30 07:32:00,49.80621,5.5486,Delayed,213
S071,V006,2026-03-30 06:06:00,49.85906,6.41329,On Route,146
S071,V006,2026-03-30 06:21:00,49.85942,6.41375,Stopped,145
S071,V006,2026-03-30 06:30:00,49.86,6.40827,Delayed,130
S071,V006,2026-03-30 06:41:00,49.8603,6.40546,Delayed,120
S071,V006,2026-03-30 06:54:00,49.86076,6.40561,Stopped,120
S071,V006,2026-03-30 07:02:00,49.86115,6.40573,Stopped,119
S071,V006,2026-03-30 07:11:00,49.86124,6.4054,Stopped,118
S071,V006,2026-03-30 07:25:00,49.86156,6.40235,On Route,113
S071,V006,2026-03-30 07:32:00,49.8623,6.39529,Delayed,107
S071,V006,2026-03-30 07:40:00,49.86211,6.3956,Stopped,105
S072,V010,2026-03-30 06:15:00,49.55284,5.99328,Delayed,231
S072,V010,2026-03-30 06:24:00,49.55307,5.99312,Stopped,231
S072,V010,2026-03-30 06:34:00,49.55399,5.98974,On Route,224
S072,V010,2026-03-30 06:39:00,49.55574,5.98325,Delayed,219
S072,V010,2026-03-30 06:46:00,49.55695,5.97879,Delayed,201
S072,V010,2026-03-30 06:56:00,49.55825,5.974,Delayed,184
S072,V010,2026-03-30 07:11:00,49.55813,5.97433,Stopped,182
S072,V010,2026-03-30 07:20:00,49.55785,5.97428,Stopped,182
S072,V010,2026-03-30 07:26:00,49.55888,5.97051,On Route,174
S072,V010,2026-03-30 07:33:00,49.55967,5.96759,Delayed,157
S073,V002,2026-03-30 06:14:00,49.77305,6.39857,Stopped,273
S073,V002,2026-03-30 06:24:00,49.7713,6.39621,Delayed,265
S073,V002,2026-03-30 06:37:00,49.76662,6.38991,On Route,247
S073,V002,2026-03-30 06:46:00,49.76704,6.38995,Stopped,245
S073,V002,2026-03-30 06:57:00,49.76499,6.3872,Delayed,239
S073,V002,2026-03-30 07:07:00,49.76504,6.38719,Stopped,239
S073,V002,2026-03-30 07:22:00,49.76232,6.38353,On Route,225
S073,V002,2026-03-30 07:30:00,49.76242,6.38323,Stopped,225
S073,V002,2026-03-30 07:42:00,49.75893,6.37856,On Route,218
S073,V002,2026-03-30 07:54:00,49.75663,6.37548,On Route,201
S074,V008,2026-03-30 06:05:00,49.94441,5.76794,Delayed,225
S074,V008,2026-03-30 06:13:00,49.94108,5.77116,Delayed,212
S074,V008,2026-03-30 06:28:00,49.93721,5.77491,Delayed,203
S074,V008,2026-03-30 06:41:00,49.9354,5.77666,On Route,187
S074,V008,2026-03-30 06:54:00,49.92978,5.7821,Delayed,175
S074,V008,2026-03-30 07:07:00,49.92472,5.78701,On Route,157
S074,V008,2026-03-30 07:19:00,49.92509,5.78698,Stopped,157
S074,V008,2026-03-30 07:32:00,49.92331,5.7887,Delayed,151
S074,V008,2026-03-30 07:46:00,49.92371,5.789,Stopped,149
S074,V008,2026-03-30 07:53:00,49.92175,5.79088,On Route,130
S075,V003,2026-03-30 06:14:00,49.98018,6.30309,On Route,252
S075,V003,2026-03-30 06:20:00,49.97728,6.30045,Delayed,245
S075,V003,2026-03-30 06:29:00,49.97333,6.29685,Delayed,230
S075,V003,2026-03-30 06:43:00,49.97329,6.29723,Stopped,228
S075,V003,2026-03-30 06:50:00,49.97331,6.29715,Stopped,227
S075,V003,2026-03-30 06:56:00,49.96932,6.29351,On Route,219
S075,V003,2026-03-30 07:06:00,49.9696,6.2938,Stopped,217
S075,V003,2026-03-30 07:20:00,49.96695,6.29138,Delayed,197
S075,V003,2026-03-30 07:27:00,49.96693,6.29105,Stopped,196
S075,V003,2026-03-30 07:38:00,49.96703,6.29125,Stopped,196
S076,V006,2026-03-30 06:09:00,49.84348,5.55291,On Route,231
S076,V006,2026-03-30 06:17:00,49.84037,5.55924,Delayed,223
S076,V006,2026-03-30 06:27:00,49.8387,5.56265,On Route,204
S076,V006,2026-03-30 06:35:00,49.83589,5.56838,Delayed,197
S076,V006,2026-03-30 06:47:00,49.83445,5.57131,Delayed,179
S076,V006,2026-03-30 06:54:00,49.83482,5.57163,Stopped,177
S076,V006,2026-03-30 07:01:00,49.8331,5.5751,On Route,160
S076,V006,2026-03-30 07:09:00,49.83348,5.57463,Stopped,160
S076,V006,2026-03-30 07:14:00,49.83193,5.57776,On Route,141
S076,V006,2026-03-30 07:24:00,49.82917,5.58334,Delayed,128
S077,V008,2026-03-30 06:12:00,49.75089,6.1301,Delayed,235
